,type,bedroom,bathroom,size(sqft),address,price,lat,long,url
4777,Appartement,4 1/2,1,950,"3220 Rue des Bois-Francs, Rawdon, QC J0K 1S0, Canada",1 100,46.0505512,-73.720352,https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/le-boise-rawdon-unites-locatives-4-1-2-promo/1578124969
4778,Appartement, 5 1/2 et coin détente,1,900,"12275 Bd Rolland, Montréal-Nord, QC H1G 6A1, Canada",900,45.6181835,-73.621923,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/41-2-montreal-nord/1515910027
4779,Appartement,3 1/2,1,850,"H3Z1J9, Canada",1 350,45.4882387,-73.5877088,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/large-1-bedroom-apartment-great-location/1582237466
4780,Appartement,3 1/2,1,653,"5300 rue Molson, Montreal, QC, H1Y 3B5",1 530,45.5437016,-73.5766559,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-et-4-1-2-unicite-rosemont-face-parc-pelican-1-mois-gratuit/1576433807
4781,Appartement,4 1/2,1,Non disponible,"5300 rue Molson, Montréal, QC, H1Y 3B5",1 766,45.5437016,-73.5766559,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/magnifique-4-1-2-neuf-au-coeur-du-quartier-rosemont/1505782781
4782,Appartement,3 1/2,1,Non disponible,"2400 Benny Crescent, Montreal, QC, H4B 2P7",990,45.463574,-73.6246674,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/1-bdrm-available-at-2400-benny-crescent-montreal/1555269898
4783,Appartement,3 1/2,1,Non disponible,"2500 Benny Crescent, Montreal, QC, H4B 2R2",950,45.4643149,-73.6261121,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/1-bdrm-available-at-2500-benny-crescent-montreal/1553782717
4784,Appartement,4 1/2,1,Non disponible,"2420 Benny Crescent, Montreal, QC, H4B 2P8",1 255,45.4633383,-73.6251192,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/2-bdrm-available-at-2420-benny-crescent-montreal/1563406821
4785,Appartement,5 1/2,1,1 000,"3280 Rue Bossuet, Montréal, QC H1N 2S9, Canada",1 300,45.5755737,-73.5463237,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/5-1-2-metro-cadillac-1er-novembre/1581308767
4786,Appartement,4 1/2,1,1 000,"1154 Rue Sainte-Hélène, Longueuil, QC J4K 3S2, Canada",1 050,45.5184812,-73.5012371,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/tres-grand-4-1-2-a-louer-a-longueuil/1567137515
4787,Appartement,4 1/2,1,800,"Boul. Gouin E, Montréal-Nord, QC H1H 1A3, Canada",795,45.5835495,-73.6522337,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-libre-immediatement/1578276931
4788,Appartement,5 1/2,2,1 000,"2710 Rue Cazeneuve, Saint-Laurent, QC H4R 1T9, Canada",2 100,45.503494,-73.7013219,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-bedrooms-apartment-ville-saint-laurent/1581306892
4789,Appartement,4 1/2,1,900,"6640 Av Fielding, Montréal, QC H4V 1N3, Canada",850,45.4677034,-73.6428671,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/ndg-4-1-2-apartment-for-rent-on-fielding-newly-renovated/1577097636
4790,Appartement, 5 1/2 et coin détente,1,1 100,"8485 Av. Henri-Julien, Montréal, QC H2P 2Z8, Canada",1 700,45.5431584,-73.6359302,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-5-1-2-coeur-de-villeray-a-deux-pas-du-metro-rez-de-c/1581304868
4791,Appartement,4 1/2,1,850,"2539 Bd Lapointe, Montréal, QC H1L 5L8, Canada",1 350,45.5975993,-73.5232573,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-4-1-2-renove-a-tetreaultville/1581303629
4792,Appartement,4 1/2,1,950,"H1G3W9, Canada",900,45.618558,-73.6233139,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-2closed-bedroom-for-rent/1581303385
4793,Appartement,3 1/2,1,580,"3450 Carr de Tilly, Québec, QC G1W 2L7, Canada",895,46.7614206,-71.3178942,https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/cessation-de-bail-3-1-2/1581302003
4794,Appartement, 1 ½ ou 2 ½,1,600,"9185 Rue Bayne, LaSalle, QC H8R 2G9, Canada",680,45.421296,-73.6375017,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/2-1-2-apt-libre-visite-aujourd-hui-entre-11:00-et-2:00/1581301824
4795,Appartement,6 1/2,1,1 100,"133 Avenue Westminster N, Montréal-Ouest, QC H4X 1Z3, Canada",1 650,45.4542983,-73.6485709,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/superbe-6-1-2-3-chambres-chauffage-inclus-montreal-ouest/1564881776
4796,Appartement, 7 1/2 +,1,1 750,"Rue Hutchison, Outremont, QC H2V 4C2, Canada",2 150,45.5238594,-73.6082395,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/nice-big-apartment-with-5-closed-bedrooms/1581300411
4797,Appartement,4 1/2,1,Non,"1001 Rue du Mont-Laval, Laval, QC, H7X 0G3",1 900,45.5347381,-73.8259196,https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/luxueux-4-5-a-partir-de-decembre-2021-garage-wifi/1546920772
4798,Appartement,3 1/2,1,Non,"1001 Rue du Mont-Laval, Laval, QC, H7X 0G3",1 400,45.5347381,-73.8259196,https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/1-ch-1-sdb-laval-1-400-mo/1546920770
4799,Appartement,5 1/2,2,Non,"1001 Rue du Mont-Laval, Laval, QC, H7X 0G3",3 300,45.5347381,-73.8259196,https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/penthouse-5-5-avec-terrasse-sur-toit-2-garages-wifi-dec-2021/1546920778
4800,Appartement,3 1/2,1,Non,"1001 Rue du Mont-Laval, Laval, QC, H7X 0G3",1 350,45.5347381,-73.8259196,https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/luxueux-3-5-mont-laval-juillet-2021/1546920771
4801,Appartement,4 1/2,1,Non,"6920-40 De L' Épée, Montreal, QC, H3N 2E1",890,45.5269471,-73.62076,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/super-4-1-2-de-l-epee-parc-extension/1562064046
4802,Appartement, 1 ½ ou 2 ½,1,Non,"45 Bouchard, Dorval, QC, H9S 1A6",875,45.4451492,-73.722556,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartement-a-louer/1567345608
4803,Appartement,3 1/2,1,Non,"25 Bouchard, Dorval, QC, H9S 1A6",Sur,45.4450095,-73.7221165,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartement-a-louer/1567345394
4804,Appartement,3 1/2,1,Non,"25 Bouchard, Dorval, QC, H9S 1A6",875,45.4450095,-73.7221165,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartement-a-louer/1567345504
4805,Appartement,3 1/2,1,Non disponible,"sur rendez-vous, Lachenaie, QC, J6V 0H3",1 460,45.4450095,-73.7221165,https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/lachenaie-3-1-2-tout-inclus-1er-juin-avec-garage/1562063376
4806,Appartement,4 1/2,1,Non disponible,"281 Riverside Drive, Saint-Lambert, QC, J4P 1A6",1 225,45.5009564,-73.5154365,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/grands-4-5-a-st-lambert-piscine-sur-le-toit-disponible/1551668439
4807,Appartement,3 1/2,1,Non,"3410, boulevard Saint-Elzear Ouest, Laval, QC, H7P 0K4",1 460,45.5702534,-73.7692505,https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/1-chambre-1-bdrm-3-1-2-a-louer-dans-laval/1531140851
4808,Appartement,4 1/2,1,900,"12347 Rue Trefflé-Berthiaume, Montréal, QC, H1C 0E4",1 250,45.6730991,-73.5318379,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-5-1-2-pointe-aux-prairies-garage-ac-foret/1572238783
4809,Appartement,4 1/2,1,700,"Av. Bourassa, Boisbriand, QC J7H, Canada",1 175,45.6237706,-73.8588479,https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/4-1-2-renove-faubourg-boisbriand/1581259939
4810,Appartement,4 1/2,1,Non disponible,"36 rue Ste-Cathérine, Beauharnois, QC, J6N 2P9",1 385,45.3127783,-73.8711827,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/sublime-logement-logement-neuf-4-1-2-wifi-inclus-beauharnois/1581258986
4811,Appartement,4 1/2,1,813,"12641 Rue Victoria, Pointe-aux-Trembles, QC H1B 2S2, Canada",795,45.6476097,-73.492705,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-a-louer-rue-victoria-a-p-a-t-pour-795-mois/1581259198
4812,Appartement,4 1/2,1,412,"H2A 3C2, Canada",Sur,45.5608122,-73.6062826,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartement-4-1-2/1581253052
4813,Appartement,4 1/2,1,750,"7241 Joseph-Renaud, H1S2C2, Anjou, QC",860,45.6057341,-73.5557655,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartement-4-1-2-a-louer-anjou/1581252751
4814,Appartement,4 1/2,1,750,"7241 Bd Joseph-Renaud, Anjou, QC H1K 3V7, Canada",860,45.6057341,-73.5557655,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartement-4-1-2-a-louer-anjou/1581251645
4815,Condo,4 1/2,1,800,"2300 Rue Tupper #613, Montréal, QC H3H 1P3, Canada",2 300,45.4889331,-73.5825993,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/brand-new-2-bedrooms-condo-atwater-2300-month/1581580463
4816,Condo, 5 1/2 et coin détente,1,650,"5321 R. Saint-Denis, Montréal, QC H2J 2M4, Canada",1 400,45.5284619,-73.5923438,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/condo-neuf-3-1-2-a-louer-au-plateau-mont-royal/1581580407
4817,Condo,4 1/2,1,870,"1600 Rue Saint-Louis, Saint-Laurent, QC H4L 0B5, Canada",1 400,45.5067193,-73.6731072,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-condo-for-rent/1581579792
4818,Condo, 1 ½ ou 2 ½,1,517,"1414 Rue Chomedey, Montréal, QC H3H 0A2, Canada",1 350,45.4910106,-73.5831333,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/two-minutes-walking-distance-metro-atwater-big-studio-for-rent/1581578251
4819,Condo,3 1/2,1,678,"1320 Rue Olier, Montréal, QC H3C 1W4, Canada",1 900,45.4906053,-73.5585572,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/griffintown-gallery-3-premium-condo-3-1-2-with-parking/1581577546
4820,Condo,3 1/2,1,800,"1 Boulevard de Maisonneuve O, Montréal, QC H2X 2R4, Canada",1 600,45.5105776,-73.5663401,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/super-condo-meuble-a-louer-au-centre-ville-de-montreal-1600/1581576799
4821,Condo, 3 1/2 et coin détente,1,775,"4939 Wellington, H4G1X8, montreal, QC",1 950,45.4562813,-73.5677881,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/tout-inclus-meuble-1-septembre-verdun-montreal-1ch-bureau/1581574678
4822,Condo,3 1/2,1.5,660,"1917 Rue Beaudry, Montréal, QC H2L 3G2, Canada",1 450,45.5215283,-73.5616609,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/condo-meuble-village/1578407514
4823,Condo,4 1/2,1,1 000,"1451 Rue Parthenais, Montréal, QC H2K 0A2, Canada",1 850,45.5265622,-73.5494339,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-et-1-2-a-louer-au-cartier-ville-marie-1850-m/1580820909
4824,Condo,3 1/2,1,1,"5300 Rue Molson, Montréal, QC H1Y 3B5, Canada",1 129,45.5437016,-73.5766559,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-unicite-rosemont/1581531169
4825,Condo,5 1/2,1,1 041,"4530 Rue Clark, Montréal, QC H2T 2T4, Canada",2 450,45.5197075,-73.5876232,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/condo-a-louer-condo-to-rent/1581547820
4826,Condo,3 1/2,1,800,"200 Rue de Gaspé, Verdun, QC H3E 1E6, Canada",1 311,45.4526851,-73.5466288,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-5-apartment-for-rent/1581554142
4827,Condo,4 1/2,1,850,"2285 Av. Ekers, Montréal, QC H3S 1C6, Canada",1 550,45.5152176,-73.6283253,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-condo-for-rent-a-louer/1581552325
4828,Condo, 1 ½ ou 2 ½,1,588,"760 Chem. Marie le Ber, Verdun, QC H3E 1W6, Canada",1 200,45.4644302,-73.5502034,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/super-large-loft-studio-for-rent/1581552109
4829,Condo,4 1/2,1,1 000,"721 Rue Walnut, Montréal, QC H4C 3E5, Canada",2 400,45.473203,-73.594018,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/1-mois-gratuit-magnifique-condo-4-1-2-haut-de-gamme/1581550494
4830,Condo, 4 1/2 et coin détente,1,850,"Av. Casgrain, Montréal, QC H2T 1Y1, Canada",1 550,45.5274915,-73.5986814,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/joli-4-1-2-meuble-2-chambres-fermees-plateau-mile-end/1581547716
4831,Condo,4 1/2,1,1,"12480 Rue Trefflé-Berthiaume, Montréal, QC H1C 0E5, Canada",1 225,45.6746394,-73.5334382,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-a-louer-cessation-de-bail/1580036734
4832,Condo,4 1/2,1,920,"J4Z0A3, Canada",1 400,45.460395,-73.4239217,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/beau-grand-4-1-2-a-louer-section-c-brossard/1581539591
4833,Condo,4 1/2,1,910,"7225 Marconi, H2R 2Z7, Montreal, QC",1 900,45.5324596,-73.6218499,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartement-condo-a-louer-apartment-condo-for-rent/1581535705
4834,Condo,4 1/2,1,1 300,"7243 Rue Boyer, Montréal, QC H2R 2R6, Canada",1 775,45.5424905,-73.614077,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/magnifique-grand-4-1-2-construction-neuve-en-2018-villeray/1579134032
4835,Condo,3 1/2,1,500,"avenue Chambery , J4Z0N7",1 300,45.4532907,-73.4275984,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/condo-3-1-2-a-louer/1581526210
4836,Condo,4 1/2,1,900,"1303 Villeray , Montréal  H2E1G5 QC, Canada",1 470,45.548379,-73.6176038,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/a-louer-41-2-a-louer-coin-chambord-villeray/1578498928
4837,Condo,5 1/2,1.5,1 310,"2336 Rue Harriet-Quimby, Saint-Laurent, QC H4R 3E4, Canada",2 100,45.513384,-73.7083528,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/condo-a-louer/1581521764
4838,Condo,3 1/2,1,500,"1235 Rue Bishop, Montréal, QC H3G 2E2, Canada",1 400,45.4962435,-73.5754053,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/1-bedroom-3-in-downtown-w-locker/1581520117
4839,Condo,4 1/2,1,1 500,"H4L5B3, Canada",1 600,45.5187276,-73.6700084,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartement-a-louer-4-1-2/1581517573
4840,Condo,4 1/2,1,900,"Syndicat de la copropriété Côté Ouest, 4950 Rue de la Savane, Montréal, QC H4P 1T7, Canada",1 500,45.4999399,-73.6528905,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/condo-a-louer/1576647052
4841,Condo, 3 1/2 et coin détente,1,700,"8500 Rue Raymond Pelletier, Montréal, QC H2M 0A3, Canada",1 450,45.5514153,-73.6311372,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/condo-appartement-a-louer-ahuntsic-andre-grasset/1577093423
4842,Condo,4 1/2,1.5,900,"2502 Rue Mullins, Montréal, QC H3K 1P1, Canada",1 500,45.4773348,-73.5664716,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/lumineux-4-1-2-pointe-ste-charles/1580459656
4843,Condo,4 1/2,1,Non disponible,"192 Dubé, Montréal-Est, QC, H1B 4X2",1 325,45.6335425,-73.5048002,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-a-louer-occupation-immediate/1575367412
4844,Condo, 4 1/2 et coin détente,1,970,"7815 Av. Niagara #3, Brossard, QC J4Y 1R2, Canada",1 350,45.4484659,-73.4543264,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/big-two-bedroom-for-rent-grand-4-a-louer-brossard/1582057826
4845,Condo,4 1/2,1,1 203,", Chomedey, Laval H7T 3B1 QC, Canada",1 600,45.5471596,-73.7798447,https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/condo-4-1-2-a-louer-avec-garage-interieur/1581512091
4846,Condo,4 1/2,2,1 100,"4736 Boul Saint-Jean, Pierrefonds, QC H9H 4B2, Canada",1 595,45.4882809,-73.8503753,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/new-condo-for-rent-on-st-jean-west-island/1581504009
4847,Condo,4 1/2,1,1 050,"645 Rue Guy, Montréal, QC H3J 2V5, Canada",1 950,45.4913751,-73.5691933,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/spacious-open-concept-condo-downtown/1581499691
4848,Appartement, 1 ½ ou 2 ½,1,Non,"5308 Connaught, Montreal, QC, H4V 1X7",825,45.4591279,-73.6555529,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/spacious-21-2-connaught-patricia-2-free-months/1564502183
4849,Appartement,4 1/2,1,Non,"5308 Connaught, Montreal, QC, H4V 1X7",1 300,45.4591279,-73.6555529,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/ndg-connaught-patricia-4-1-2-all-included-non-smoker-1300/1579542563
4850,Appartement,3 1/2,1,Non,"4395 Beaubien Est, montreal, QC, H1T 3H3",940,45.5654342,-73.577539,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/rosemont-rue-beaubien-31-2-tout-inclus-non-fumeur-940/1535170975
4851,Appartement, 1 ½ ou 2 ½,1,Non,"7280 Durocher, Montreal, QC, H3N 1Z9",775,45.5293189,-73.6244659,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/metro-parc-91-metres-2-1-2-1-mois-gratuit/1570957434
4852,Appartement,4 1/2,1,Non,"6515, 29e Avenue, Montréal, QC, H1T 3H3",1 230,45.5669874,-73.5766602,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/rosemont-29e-avenue-beaubien-4-1-2-tout-inclus-non-fumeur-1230/1570393309
4853,Appartement,3 1/2,1,Non,"3104, Lacordaire, Montréal, QC, H1N 2M9",885,45.5734997,-73.5449025,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-31-2-dans-un-triplex-885/1581911460
4854,Appartement, 1 ½ ou 2 ½,1,Non,"6985, 14e Avenue, Montréal, QC, H2A 2V5",810,45.5597837,-73.5927021,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/rosemont-2-1-2-eau-chaude-pers-non-fumeuse-810-renove/1581775960
4855,Appartement,3 1/2,1,Non,"6515, 29e Avenue, Montréal, QC, H1T 3H3",880,45.5669874,-73.5766602,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/rosemont-29e-avenue-beaubien-3-1-2-tout-inclus-non-fumeur-880/1552369737
4856,Appartement,4 1/2,1,900,"7380 Ave. de Lorimier, Montréal, QC H2E 2P1, Canada",1 150,45.551583,-73.6082459,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-rental/1578485785
4857,Appartement,5 1/2,1,Non,"325 & 365 boul de la Cote-Vertu Blvd and 320 & 360 boul Thompson Blvd, St. Laurent, QC, H4N 1E4",1 300,45.5269275,-73.6711949,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-bedroom-3rd-month-free-apartments-in-saint-laurent/1577754909
4858,Appartement,4 1/2,1,Non,"325 & 365 boul de la Cote-Vertu Blvd and 320 & 360 boul Thompson Blvd, St. Laurent, QC, H4N 1E4",1 055,45.5269275,-73.6711949,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/2-bedroom-3rd-month-free-apartments-in-saint-laurent/1577703833
4859,Appartement,3 1/2,1,Non,"325 & 365 boul de la Cote-Vertu Blvd and 320 & 360 boul Thompson Blvd, St. Laurent, QC, H4N 1E4",830,45.5269275,-73.6711949,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/1-bedroom-3rd-month-free-apartments-in-saint-laurent/1577703828
4860,Appartement,4 1/2,1,Non,"1445 Ouimet St, Saint-Laurent, QC, H4L 3R2",1 045,45.5187502,-73.687645,https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/2-bedroom-apartment-for-rent-get-1-month-free/1571153837
4861,Appartement,3 1/2,1,Non disponible,"502 Avenue Delmar, Pointe-Claire, QC, H9R 4A6",1 075,45.4669281,-73.8037603,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/renovated-bedrooms-for-rent-receive-the-3rd-month-of-rent-fre/1577709083
4862,Appartement, 4 1/2 et coin détente,1,Non disponible,"502 Avenue Delmar, Pointe-Claire, QC, H9R 4A6",1 231,45.4669281,-73.8037603,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/renovated-bedrooms-for-rent-receive-the-3rd-month-of-rent-fre/1571760444
4863,Appartement,5 1/2,1,1 000,"502 Avenue Delmar, Pointe-Claire, QC, H9R 4A6",1 295,45.4669281,-73.8037603,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/renovated-bedrooms-for-rent-receive-the-3rd-month-of-rent-fre/1570754294
4864,Appartement,3 1/2,1,Non,"105 Milton Street, Montreal, QC, H2X 2N5",1 250,45.5115853,-73.571657,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/1-bedroom-in-the-heart-of-montreal/1580717263
4865,Appartement, 3 1/2 et coin détente,1,Non disponible,"3331 Marechal, montreal, QC, H3T 1M8",1 050,45.4981368,-73.6214239,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/amaizing-large-renovated-appartments-university-of-montreal/1581856270
4866,Appartement,3 1/2,1,650,"D'iberville, J4h2g7, Longueuil, QC",850,45.5278747,-73.5078299,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/logement-3-1-2-renover-longueuil/1582193485
4867,Appartement,5 1/2,1,988,"5110 Rue Buchan, Montreal, QC, H4P 0C5",2 200,45.4976308,-73.651434,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/vue-7-:-nouvel-appartement-5-1-2-a-louer-pres-de-metro-namur/1534687634
4868,Appartement,4 1/2,1,817,"5110 Rue Buchan, Montreal, QC, H4P 0C5",1 760,45.4976308,-73.651434,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/vue-7-:-nouvel-appartement-4-1-2-a-louer-pres-de-metro-namur/1534687464
4869,Appartement,3 1/2,1,550,"5110 Rue Buchan, Montreal, QC, H4P 0C5",1 380,45.4976308,-73.651434,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/vue-7-:-nouvel-appartement-3-1-2-a-louer-pres-de-metro-namur/1534687212
4870,Appartement, 1 ½ ou 2 ½,1,Non disponible,"790 Rue William, Montreal, QC, H3C 0Y4",1 260,45.4978056,-73.5583059,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/nouveaux-studios-de-luxe-a-louer-au-le-duke/1560787863
4871,Appartement,4 1/2,1,Non disponible,"790 Rue William, Montreal, QC, H3C 0Y4",2 300,45.4978056,-73.5583059,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/nouveaux-appartements-de-luxe-de-2-chambres-a-louer-au-le-duke/1560871988
4872,Appartement,3 1/2,1,Non disponible,"790 Rue William, Montreal, QC, H3C 0Y4",1 575,45.4978056,-73.5583059,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/nouveaux-appartements-de-luxe-1-chambre-a-louer-au-le-duke/1560871978
4873,Appartement,5 1/2,2,Non disponible,"6850 boul. Newman, LaSalle, QC, H8N 0G7",2 275,45.4499907,-73.6070105,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/51-2-a-louer-a-lasalle-promotiont-mois-gratuit/1576422581
4874,Appartement,3 1/2,1,Non disponible,"6850 boul. Newman, LaSalle, QC, H8N 0G7",1 450,45.4499907,-73.6070105,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-avec-bureau-a-lasalle-promotion-un-ou-deux-mois-gratuits/1567292479
4875,Appartement, 1 ½ ou 2 ½,1,Non disponible,"1250 du Fort, montreal, QC, H3H 2B7",750,45.4910849,-73.5803709,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/clean-studio-near-concordia-location-location-location/1581868244
4876,Appartement,4 1/2,1,530,"83 71 ieme avenue, h7v 2r6, Laval Chomedey, QC",850,45.5359378,-73.730168,https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/logement-4-1-2-laval-chomedey/1581566860
4877,Appartement, 1 ½ ou 2 ½,1,220,"Avenue de l'Hôtel-de-Ville, Montréal, QC, Canada",650,45.5168927,-73.5735689,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/studio-a-louer/1572011036
4878,Appartement,4 1/2,1,1 200,"1240 Av. Sainte-Croix, Saint-Laurent, QC H4L 3Z3, Canada",1 000,45.5180794,-73.6830452,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartement/1581566505
4879,Appartement, 1 ½ ou 2 ½,1,1,"473 B Chemin de la lorraine, Laval H7G1Y7 QC",625,45.576904,-73.686593,https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/2-1-2-a-louer/1581566101
4880,Appartement,5 1/2,1,1 000,"6550 Rue Mazarin, Montréal, QC H4E 2X5, Canada",1 390,45.4521677,-73.5997649,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/beautiful-3-bedroom-in-ville-emard-2-months-free/1576039138
4881,Appartement,3 1/2,1,600,"Montreal, QC H3N 2R4, Canada",920,45.5262802,-73.6293888,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-5-for-rent-park-extension-heating-included/1581516356
4882,Appartement,4 1/2,1,1 100,"7121 Av. Querbes, H3N 2B3, Montreal, QC",2 000,45.5285463,-73.6228153,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/sunny-2-bdr-apt-steps-from-udm-and-parc-metro-av-nov-1/1581516055
4883,Appartement,5 1/2,1,1 200,"H4H1V5, Canada",1 350,45.4525604,-73.5701925,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/fully-renovated-5-1-2-3-large-bedrooms-with-windows/1581515694
4884,Appartement, 3 1/2 et coin détente,1,800,"1200 chemin du Golf, Montréal H3E 1P5 QC",1 850,45.4625633,-73.5557881,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-den-garage-a-louer-vue-sur-le-centre-ville/1581512239
4885,Appartement, 3 1/2 et coin détente,1,Non disponible,"3331 Marechal, montreal, QC, H3T 1M8",1 050,45.4981368,-73.6214239,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/amaizing-large-renovated-appartments-university-of-montreal/1581856270
4886,Appartement,4 1/2,1,1 560,"1994 Boul. de Maisonneuve E, Montréal, QC H2K 2C8, Canada",1 800,45.5247423,-73.5522541,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-a-louer-metro-papineau-avec-cour-arriere/1581396528
